ticks,adult,child,cost-benefit,generations,gene,median-children,median-education
76,0.1,0.05,1,8.9,0.487,0.5,2
86,0.1,0.35,0.35,8.9,5.309,0.5,7
73,0.1,0.05,0.65,8.9,7.802,0,0
86,0.1,0.25,0.9,8.91,4.431,0,6
76,0.1,0.15,0.8,8.91,5.89,1,7
80,0.1,0.1,0.8,8.91,7.996,1,9
74,0.1,0.2,1,8.92,1.796,0,3
77,0.1,0.05,0.45,8.92,4.899,0,0
78,0.1,0.15,0.8,8.93,1.95,0,3
85,0.1,0.05,1,8.93,3.93,0.5,5
80,0.1,0.1,0.9,8.93,6.434,0,8
85,0.1,0.25,0.55,8.94,3.266,1.5,5
85,0.1,0.05,0.7,8.94,5.15,1,7
77,0.1,0.25,0.65,8.94,7.895,0,9
81,0.1,0.05,0.35,8.95,1.953,0,3
88,0.1,0.05,0.4,8.95,6.775,0.5,8
81,0.1,0.15,0.65,8.96,1.279,1,3
80,0.1,0.2,0.75,8.96,9.867,1,11
84,0.1,0.2,0.8,8.97,4.742,0,6
89,0.1,0.05,0.75,8.97,5.794,2,7
84,0.1,0.25,1,8.98,0.104,0.5,2
93,0.1,0.3,0.55,8.98,4.622,1.5,6
77,0.1,0.05,0.5,8.98,4.714,1,6
81,0.1,0.1,0.4,8.99,2.91,0.5,4
77,0.1,0.25,0.6,8.99,3.647,0,5
76,0.1,0.2,0.3,9,1.646,0.5,3
79,0.1,0.05,0.65,9,2.599,0.5,4
91,0.1,0.15,0.4,9,3.198,3,5
84,0.1,0.1,0.65,9,6.397,1,8
84,0.1,0.1,0.25,9,7.954,1,9
73,0.1,0.1,0.6,9.01,6.257,0,8
88,0.1,0.1,0.7,9.02,0.669,0,2
90,0.1,0.1,0.9,9.02,2.305,1,4
88,0.1,0.05,0.45,9.02,6.275,0,8
89,0.1,0.15,0.8,9.03,4.404,1,6
87,0.1,0.15,0.35,9.03,8.139,0.5,10
88,0.1,0.35,0.85,9.05,1.747,1,3
80,0.1,0.15,0.6,9.05,8.31,0,10
86,0.1,0.05,0.85,9.06,1.671,0,3
76,0.1,0.05,0.85,9.06,8.801,0,10
81,0.1,0.15,0.75,9.06,9.434,0,11
74,0.1,0.1,0.6,9.07,1.044,0,0
86,0.1,0.1,0.85,9.07,5.742,0.5,7
76,0.1,0.1,0.9,9.07,6.845,0,0
92,0.1,0.05,0.6,9.08,0.275,0,2
88,0.1,0.1,0.75,9.08,1.958,2,0
78,0.1,0.05,0.4,9.08,2.586,0,4
95,0.1,0.15,1,9.08,7.474,3,4.5
85,0.1,0.15,0.95,9.09,2.808,0,4
83,0.1,0.1,0.55,9.09,3.081,0,5
86,0.1,0.05,0.3,9.09,4.622,1,6
82,0.1,0.05,0.8,9.09,5.634,0,7
81,0.1,0.05,0.65,9.1,5.034,0,0
75,0.1,0.1,0.35,9.1,5.334,1,7
84,0.1,0.15,0.85,9.1,8.51,0.5,10
83,0.1,0.05,0.65,9.11,0.241,0,2
89,0.1,0.05,0.55,9.11,7.365,1,9
88,0.1,0.15,0.45,9.11,7.517,1,9
78,0.1,0.1,0.8,9.12,4.884,0,6
80,0.1,0.05,0.75,9.12,8.629,0,10
79,0.1,0.15,1,9.12,9.4,0,0
86,0.1,0.05,0.85,9.13,1.015,2,3
91,0.1,0.05,0.9,9.13,3.04,1.5,5
81,0.1,0.1,0.85,9.14,2.765,0.5,4
80,0.1,0.1,0.45,9.14,4.474,0,6
79,0.1,0.05,0.5,9.14,7.946,0,4.5
86,0.1,0.2,0.85,9.14,8.846,0,10
83,0.1,0.15,0.65,9.15,0.743,0,2
82,0.1,0.05,0.65,9.15,4.526,0,6
84,0.1,0.1,1,9.15,4.583,0,6
75,0.1,0.05,0.95,9.16,5.746,0,7
79,0.1,0.1,0.9,9.17,5.204,0,7
84,0.1,0.05,0.75,9.18,2.514,1,4
89,0.1,0.05,0.3,9.18,7.257,0.5,9
75,0.1,0.15,0.55,9.2,0.263,0.5,2
92,0.1,0.25,0.45,9.2,6.472,1,8
75,0.1,0.2,0.5,9.2,8.26,1,10
78,0.1,0.15,0.65,9.21,0.875,1,2
86,0.1,0.05,0.7,9.21,1.887,0,3
85,0.1,0.1,0.5,9.21,2.231,0.5,4
81,0.1,0.1,0.8,9.22,2.574,0,4
79,0.1,0.25,0.4,9.22,3.321,0,5
87,0.1,0.05,0.85,9.22,5.89,0,7
87,0.1,0.05,0.75,9.22,9.243,1,11
85,0.1,0.2,0.45,9.23,3.608,0,5
77,0.1,0.05,0.5,9.23,5.117,0,7
81,0.1,0.2,0.45,9.23,7.873,0,9
81,0.1,0.05,0.7,9.24,3.542,0.5,5
78,0.1,0.2,0.35,9.25,6.132,0.5,8
86,0.1,0.1,0.55,9.25,8.051,0,10
83,0.1,0.1,0.9,9.25,9.15,1.5,5.5
92,0.1,0.2,0.9,9.26,3.051,3,5
87,0.1,0.1,0.95,9.26,3.338,0,5
86,0.1,0.3,0.95,9.27,2.274,1,4
86,0.1,0.15,0.65,9.27,3.1,0,5
80,0.1,0.05,0.85,9.27,3.45,2,5
82,0.1,0.05,0.55,9.27,6.649,1,8
82,0.1,0.25,0.9,9.27,9.176,0,0
88,0.1,0.05,0.7,9.28,9.232,1,11
78,0.1,0.1,0.8,9.29,2.621,0,4
90,0.1,0.35,0.4,9.29,3.647,1.5,5
92,0.1,0.15,1,9.3,4.261,1,6
86,0.1,0.15,0.4,9.31,0.673,0,2
86,0.1,0.2,0.75,9.31,2.791,1,4
88,0.1,0.05,0.5,9.31,6.743,1,8
84,0.1,0.05,0.65,9.32,1.961,0,0
80,0.1,0.05,0.4,9.33,6.364,0.5,8
76,0.1,0.05,0.8,9.33,6.524,0,8
79,0.1,0.2,0.75,9.34,1.837,0,3
78,0.1,0.15,0.6,9.34,7.803,0.5,9
89,0.1,0.1,0.65,9.34,7.894,0.5,9
77,0.1,0.15,0.65,9.34,8.26,0,10
78,0.1,0.15,0.3,9.36,6.69,0,7
90,0.1,0.15,0.35,9.37,5,0,6
83,0.1,0.05,1,9.37,7.366,0,9
81,0.1,0.3,1,9.38,0.238,1,2
91,0.1,0.05,0.85,9.38,2.748,1,4
85,0.1,0.15,0.7,9.38,5.583,1,7
82,0.1,0.05,0.8,9.39,3.537,1,5
87,0.1,0.05,0.95,9.4,5.999,1,7
88,0.1,0.05,0.6,9.41,0.786,1,2
86,0.1,0.05,0.6,9.41,4.652,0.5,6
80,0.1,0.05,0.55,9.41,5.561,0,7
86,0.1,0.1,0.6,9.42,9.243,0,11
90,0.1,0.2,0.7,9.43,9.952,0,11
77,0.1,0.15,0.35,9.44,1.468,1,3
94,0.1,0.05,0.45,9.44,3.994,3,5
90,0.1,0.05,0.7,9.44,7.906,1,9
82,0.1,0.05,0.65,9.45,0.81,0.5,2
92,0.1,0.1,1,9.45,9.906,0,11
83,0.1,0.3,0.45,9.46,2.488,0,4
81,0.1,0.2,1,9.46,7.249,1,9
83,0.1,0.25,0.6,9.46,7.385,0,9
79,0.1,0.05,0.55,9.46,7.438,0.5,9
87,0.1,0.25,0.75,9.47,8.028,0.5,10
96,0.1,0.05,0.6,9.48,2.302,0,4
76,0.1,0.15,0.65,9.48,3.269,0,5
81,0.1,0.25,0.6,9.48,3.509,0,5
87,0.1,0.2,0.85,9.48,7.487,1,9
97,0.1,0.15,0.45,9.48,7.716,1,9
95,0.1,0.15,0.95,9.48,9.368,0,11
94,0.1,0.05,0.85,9.49,1.122,2,3
82,0.1,0.05,0.35,9.49,5.173,0,0
83,0.1,0.05,1,9.49,7.988,1,9
88,0.1,0.1,0.25,9.49,8.133,1.5,10
84,0.1,0.15,0.35,9.49,9.867,1,11
89,0.1,0.25,0.65,9.5,3.511,0,5
83,0.1,0.35,0.5,9.5,5.246,0.5,7
90,0.1,0.1,0.85,9.51,8.883,0,10
82,0.1,0.1,0.7,9.52,5.948,1,7
89,0.1,0.15,0.65,9.52,8.786,0.5,10
91,0.1,0.05,0.5,9.54,0.37,0,2
83,0.1,0.15,1,9.54,7.646,0,4.5
84,0.1,0.2,0.9,9.55,4.864,2,6
83,0.1,0.1,0.75,9.55,6.46,1,8
85,0.1,0.1,0.85,9.56,1.308,0.5,3
95,0.1,0.1,0.9,9.56,4.88,0,6
86,0.1,0.1,0.95,9.56,6.691,1,8
83,0.1,0.1,0.6,9.56,9.84,0,11
94,0.1,0.2,0.95,9.57,2.009,0.5,4
88,0.1,0.05,0.4,9.57,2.929,1,4
81,0.1,0.05,0.7,9.58,2.579,0,4
85,0.1,0.05,0.35,9.58,8.458,2,10
95,0.1,0.3,0.4,9.59,2.364,1,4
91,0.1,0.05,0.45,9.59,2.694,1.5,4
92,0.1,0.15,1,9.59,9.259,1.5,11
80,0.1,0.05,0.45,9.6,5.441,0.5,7
90,0.1,0.05,0.75,9.6,7.183,2,9
84,0.1,0.15,0.75,9.62,2.402,0,4
88,0.1,0.2,0.65,9.62,2.695,0,4
89,0.1,0.2,0.75,9.62,7.849,0.5,9
96,0.1,0.15,0.9,9.63,0.011,1,2
79,0.1,0.1,0.55,9.63,0.653,0,0
82,0.1,0.1,0.8,9.64,4.515,0,6
86,0.1,0.05,1,9.64,8.339,0,10
83,0.1,0.05,0.25,9.65,3.447,0.5,5
81,0.1,0.15,0.45,9.65,3.773,0,5
84,0.1,0.2,0.9,9.65,4.316,0,6
85,0.1,0.15,1,9.65,6.434,1.5,8
92,0.1,0.1,0.65,9.65,6.799,2,8
87,0.1,0.05,0.4,9.66,2.527,0.5,4
80,0.1,0.15,0.45,9.66,6.886,0,8
87,0.1,0.15,0.7,9.67,4.846,1,6
90,0.1,0.1,0.95,9.67,5.372,0,7
83,0.1,0.05,0.95,9.67,7.951,0,9
100,0.1,0.2,0.65,9.67,8.004,3,10
87,0.1,0.05,0.75,9.67,9.887,0.5,11
83,0.1,0.05,0.25,9.69,2.123,0,3
88,0.1,0.05,0.85,9.69,3.524,0,5
92,0.1,0.15,0.45,9.69,4.857,0,3
97,0.1,0.15,0.6,9.7,6.757,0,8
89,0.1,0.15,1,9.7,7.889,1,9
83,0.1,0.25,0.85,9.71,4.993,2,6
80,0.1,0.05,0.45,9.71,6.347,1,8
84,0.1,0.1,0.7,9.72,1.57,0.5,3
81,0.1,0.15,0.3,9.72,8.835,0,9
85,0.1,0.05,0.85,9.73,0.128,0,2
80,0.1,0.1,1,9.73,0.662,0,2
80,0.1,0.15,0.85,9.73,9.998,0,11
102,0.1,0.05,0.65,9.74,8.753,1,10
85,0.1,0.15,0.5,9.75,7.457,0,9
93,0.1,0.3,0.95,9.75,9.246,2,11
84,0.1,0.05,0.6,9.75,9.494,1,11
87,0.1,0.25,0.4,9.77,4.055,0,6
80,0.1,0.05,0.35,9.77,4.985,0,6
81,0.1,0.1,1,9.77,7.857,0.5,9
91,0.1,0.1,0.75,9.78,8.437,1,10
91,0.1,0.1,0.5,9.79,1.83,1,3
86,0.1,0.15,0.4,9.8,5.263,0.5,7
88,0.1,0.3,0.9,9.81,0.88,0,2
96,0.1,0.25,0.8,9.81,1.984,1,3
91,0.1,0.1,0.45,9.82,5.708,0.5,7
86,0.1,0.1,0.85,9.83,1.932,0,0
87,0.1,0.05,0.2,9.83,2.163,0.5,4
86,0.1,0.2,0.9,9.83,3.944,1,5
92,0.1,0.05,0.35,9.84,1.073,1,3
88,0.1,0.1,0.35,9.84,4.426,0,6
83,0.1,0.2,0.9,9.84,6.12,0,8
88,0.1,0.05,0.5,9.84,6.131,0,8
94,0.1,0.05,0.7,9.84,9.592,1,11
89,0.1,0.1,0.4,9.85,0.273,1,2
79,0.1,0.25,0.35,9.85,0.454,0,2
84,0.1,0.05,0.35,9.85,0.919,0,2
91,0.1,0.15,1,9.85,1.682,0,3
96,0.1,0.1,0.4,9.85,4.833,2,6
92,0.1,0.1,0.65,9.86,1.361,0,3
94,0.1,0.2,0.85,9.86,8.938,1,10
91,0.1,0.15,0.9,9.88,1.751,2,3
89,0.1,0.15,0.4,9.88,4.182,1,6
95,0.1,0.2,1,9.88,8.891,1,10
96,0.1,0.35,0.5,9.89,1.89,0,3
86,0.1,0.05,0.35,9.89,5.776,0,7
88,0.1,0.05,0.85,9.89,9.598,0,11
85,0.1,0.05,0.8,9.9,1.945,0,0
93,0.1,0.2,0.8,9.9,3.632,1,5
84,0.1,0.15,0.7,9.9,7.901,0,9
85,0.1,0.05,0.95,9.91,1.467,0.5,3
87,0.1,0.15,0.7,9.92,5.943,0,7
89,0.1,0.05,0.5,9.93,7.998,0,9
88,0.1,0.25,0.45,9.94,7.592,0,9
91,0.1,0.1,0.45,9.95,0.548,3,2
87,0.1,0.3,0.95,9.95,2.665,0,4
91,0.1,0.15,0.7,9.95,3.596,0,5
89,0.1,0.05,0.4,9.96,1.693,0.5,3
87,0.1,0.05,0.95,9.96,7.107,0.5,9
91,0.1,0.1,0.5,9.97,7.336,0,4
86,0.1,0.05,0.8,9.98,6.569,0.5,8
92,0.1,0.05,0.5,9.98,8,0,9
89,0.1,0.1,1,9.99,0.42,0,0
95,0.1,0.15,0.7,9.99,0.573,1,2
89,0.1,0.05,0.6,10,4.083,1.5,6
98,0.1,0.15,0.7,10,6.188,1,8
91,0.1,0.05,0.8,10.01,9.502,1,11
91,0.1,0.1,0.7,10.01,9.7,0,11
93,0.1,0.1,0.65,10.02,2.722,1.5,4
88,0.1,0.05,1,10.02,7.725,0,9
92,0.1,0.05,0.9,10.03,9.792,1,11
97,0.1,0.2,0.5,10.05,0.416,0,2
99,0.1,0.05,0.85,10.05,5.498,0,7
87,0.1,0.2,0.9,10.06,8.488,1,10
93,0.1,0.05,0.25,10.07,0.742,0,2
88,0.1,0.1,0.6,10.07,9.689,0,11
91,0.1,0.05,1,10.08,7.407,0,9
94,0.1,0.15,0.85,10.08,9.581,1,11
89,0.1,0.1,0.6,10.09,2.183,2.5,4
88,0.1,0.35,0.65,10.1,9.868,0.5,11
91,0.1,0.1,0.3,10.11,9.234,0,11
86,0.1,0.1,0.9,10.12,0.568,0.5,2
92,0.1,0.25,0.5,10.12,1.685,1,3
89,0.1,0.15,0.7,10.13,0.852,0,2
88,0.1,0.15,0.4,10.13,2.072,0,4
83,0.1,0.05,1,10.13,4.891,0,6
88,0.1,0.05,0.45,10.13,7.551,0.5,9
92,0.1,0.05,0.9,10.13,7.995,0,9
91,0.1,0.1,0.95,10.14,6.466,0.5,8
93,0.1,0.25,0.8,10.14,6.648,0.5,8
91,0.1,0.05,0.9,10.15,6.385,0,8
87,0.1,0.05,0.4,10.17,2.568,0,4
93,0.1,0.2,0.4,10.18,3.109,1,5
93,0.1,0.1,0.45,10.18,4.391,1,6
91,0.1,0.15,1,10.2,2.123,0.5,4
95,0.1,0.05,0.6,10.2,5.674,0,7
89,0.1,0.1,0.35,10.2,6.343,1,8
98,0.1,0.15,0.8,10.21,1.729,0,3
84,0.1,0.15,0.75,10.21,2.76,1,4
88,0.1,0.05,1,10.22,2.716,0,4
94,0.1,0.1,0.3,10.22,5.628,0,7
92,0.1,0.15,1,10.22,7.681,0.5,9
87,0.1,0.05,0.95,10.23,8.883,0,10
91,0.1,0.1,0.8,10.24,2.976,0,4
92,0.1,0.1,0.45,10.24,6.451,1,8
90,0.1,0.05,0.95,10.25,1.46,0,3
83,0.1,0.15,0.85,10.3,4.338,0,6
97,0.1,0.05,0.3,10.3,8.398,3,10
83,0.1,0.05,0.95,10.31,8.294,0,10
85,0.1,0.05,0.9,10.33,6.485,0,8
94,0.1,0.05,0.45,10.33,6.632,0,0
88,0.1,0.15,0.3,10.35,0.824,0.5,2
90,0.1,0.05,0.75,10.35,1.321,1,3
88,0.1,0.05,0.4,10.35,6.825,0,8
88,0.1,0.1,0.65,10.36,0.958,0,2
88,0.1,0.05,0.45,10.37,2.606,1,4
99,0.1,0.1,0.4,10.38,0.552,2,2
98,0.1,0.1,1,10.38,2.519,0.5,4
99,0.1,0.15,0.8,10.38,4.337,2,6
94,0.1,0.05,0.4,10.4,7.251,1.5,9
86,0.1,0.25,0.35,10.41,0.136,0,2
86,0.1,0.05,0.45,10.41,6.603,0,8
92,0.1,0.2,1,10.42,1.519,0,3
91,0.1,0.1,0.7,10.42,6.634,0,8
92,0.1,0.05,0.85,10.42,6.903,0,8
93,0.1,0.05,1,10.44,3.483,0,5
88,0.1,0.1,0.7,10.45,3.775,0.5,5
90,0.1,0.05,0.9,10.45,4.747,0,6
86,0.1,0.05,0.9,10.47,2.163,0,4
96,0.1,0.05,0.6,10.47,5.184,0,7
89,0.1,0.15,0.85,10.48,0.237,0,2
94,0.1,0.15,0.65,10.48,0.245,1,2
96,0.1,0.1,0.55,10.5,0.2,1.5,2
91,0.1,0.05,0.75,10.51,0.158,0,2
90,0.1,0.1,0.85,10.52,2.813,0.5,4
101,0.1,0.15,0.6,10.52,5.226,1,7
94,0.1,0.1,0.95,10.52,6.597,0,8
96,0.1,0.05,0.85,10.52,9.375,0,11
94,0.1,0.1,1,10.53,9.6,0,11
93,0.1,0.1,0.5,10.54,1.006,0,3
98,0.1,0.05,0.8,10.54,9.394,1.5,11
98,0.1,0.15,0.5,10.57,0.763,2,2
89,0.1,0.05,0.9,10.57,1.483,0,3
99,0.1,0.1,0.6,10.57,7.674,1,9
92,0.1,0.1,0.45,10.59,8.547,0,10
89,0.1,0.1,0.35,10.6,2.323,0,0
94,0.1,0.1,0.55,10.6,4.434,0,6
85,0.1,0.05,1,10.6,9.666,0,11
100,0.1,0.05,0.85,10.61,0.047,1,2
91,0.1,0.05,0.95,10.61,8.281,2,10
96,0.1,0.1,0.4,10.63,2.916,2,4
92,0.1,0.05,0.8,10.65,5.334,1,7
99,0.1,0.3,0.55,10.66,6.896,1.5,8
96,0.1,0.1,0.75,10.67,3.985,0,5
90,0.1,0.1,0.6,10.68,0.409,0,2
97,0.1,0.05,0.4,10.68,2.344,0,4
91,0.1,0.05,0.9,10.68,3.484,1,5
89,0.1,0.05,0.75,10.69,9.479,1,11
101,0.1,0.05,0.3,10.7,0.79,0,2
98,0.1,0.05,0.55,10.7,1.776,0,3
98,0.1,0.25,0.75,10.7,3.294,3,5
91,0.1,0.1,1,10.7,6.926,1,8
97,0.1,0.05,0.95,10.71,8.855,0.5,10
98,0.1,0.2,0.35,10.72,9.994,1,11
92,0.1,0.05,1,10.73,0.564,1,2
105,0.1,0.1,0.85,10.73,1.669,1,3
99,0.1,0.05,1,10.73,8.803,1,10
96,0.1,0.05,0.85,10.76,4.741,0,6
97,0.1,0.05,0.85,10.77,1.384,0,3
98,0.1,0.05,1,10.78,3.55,0.5,5
101,0.1,0.05,0.6,10.79,2.86,1,4
99,0.1,0.05,0.95,10.8,2.4,0.5,4
101,0.1,0.25,0.5,10.8,3.334,1,5
99,0.1,0.05,0.8,10.81,0.416,0,2
95,0.1,0.1,1,10.81,7.078,0,9
100,0.1,0.1,0.9,10.81,9.842,0,11
97,0.1,0.05,0.4,10.84,0.127,1,2
90,0.1,0.15,0.85,10.84,1.938,0.5,3
91,0.1,0.25,0.5,10.84,2.114,0,4
100,0.1,0.15,0.5,10.87,2.844,0,4
99,0.1,0.1,0.75,10.88,0.095,0,2
95,0.1,0.2,0.85,10.89,3.949,1,5
101,0.1,0.05,0.65,10.9,0.92,1,0
93,0.1,0.15,0.55,10.9,8.936,2,10
102,0.1,0.05,0.55,10.91,0.289,1,2
93,0.1,0.05,0.75,10.91,5.302,1,7
97,0.1,0.35,0.75,10.91,8.506,0,0
91,0.1,0.05,0.9,10.92,4.403,0.5,6
95,0.1,0.15,0.6,10.94,0.766,0,2
103,0.1,0.05,0.25,10.95,9.167,1,11
93,0.1,0.15,0.9,10.97,6.368,1,8
105,0.1,0.1,0.9,10.98,1.519,0,0
91,0.1,0.05,0.6,10.98,5.229,1,7
102,0.1,0.05,0.4,11.01,2.383,0,4
99,0.1,0.15,1,11.02,3.29,0.5,5
99,0.1,0.15,0.9,11.02,3.793,0,5
88,0.1,0.2,0.6,11.02,4.092,2,6
103,0.1,0.05,0.6,11.02,6.575,3,8
98,0.1,0.05,0.4,11.02,7.344,1,9
95,0.1,0.05,0.95,11.04,1.283,0.5,3
102,0.1,0.1,0.85,11.04,3.178,0,5
88,0.1,0.05,0.5,11.04,3.545,0,5
106,0.1,0.05,1,11.05,4.961,0,6
92,0.1,0.05,0.8,11.06,7.902,0,9
98,0.1,0.05,1,11.06,9.942,0,11
104,0.1,0.05,0.75,11.08,0.09,1.5,2
103,0.1,0.1,0.85,11.11,0.642,0,2
98,0.1,0.1,0.45,11.11,1.361,0,3
100,0.1,0.15,0.5,11.12,0.69,1,2
100,0.1,0.05,0.4,11.12,5.914,0,7
109,0.1,0.1,0.45,11.13,0.244,0,2
98,0.1,0.1,0.95,11.14,1.07,0,3
98,0.1,0.1,0.65,11.14,3.528,0,5
99,0.1,0.05,0.5,11.14,5.827,0.5,7
95,0.1,0.15,0.85,11.15,4.995,0,6
99,0.1,0.1,0.35,11.15,5.551,1,7
98,0.1,0.1,0.9,11.15,6.7,0,8
109,0.1,0.05,0.25,11.17,7.7,1,9
103,0.1,0.05,0.85,11.19,3.502,0,5
110,0.1,0.05,1,11.19,4.316,0,6
105,0.1,0.1,1,11.19,6.318,1,8
93,0.1,0.05,0.75,11.19,8.602,1.5,10
99,0.1,0.05,0.8,11.2,4.244,1,6
90,0.1,0.05,0.4,11.22,7.51,0,9
94,0.1,0.3,0.55,11.23,8.322,0,10
92,0.1,0.05,0.8,11.24,3.359,2,5
90,0.1,0.05,0.45,11.24,4.282,0.5,6
96,0.1,0.05,0.6,11.26,6.101,1,8
94,0.1,0.05,0.8,11.26,7.452,0,9
105,0.1,0.15,0.65,11.26,9.95,1,11
104,0.1,0.15,0.8,11.27,0.675,3,2
95,0.1,0.2,0.75,11.27,3.261,0,5
98,0.1,0.15,0.55,11.27,5.326,0.5,7
100,0.1,0.15,0.9,11.28,0.99,0.5,2
93,0.1,0.1,0.85,11.28,3.162,0.5,5
106,0.1,0.05,0.65,11.28,7.934,0,9
108,0.1,0.1,0.8,11.28,9.168,1,11
102,0.1,0.05,0.45,11.29,7.29,3,9
95,0.1,0.15,0.65,11.29,9.717,0,11
98,0.1,0.15,0.5,11.31,8.992,0,10
97,0.1,0.1,0.6,11.33,1.386,1,3
103,0.1,0.05,0.85,11.33,2.567,0.5,4
104,0.1,0.05,0.55,11.35,5.523,2,7
102,0.1,0.05,0.6,11.38,0.174,1,2
102,0.1,0.1,0.75,11.38,4.345,0,6
104,0.1,0.05,0.75,11.38,7.392,0,9
100,0.1,0.1,0.95,11.38,7.768,0.5,9
107,0.1,0.05,0.8,11.39,6.176,1,8
106,0.1,0.1,0.95,11.4,3.882,1,5
104,0.1,0.1,1,11.4,6.444,0,8
104,0.1,0.1,0.55,11.4,7.099,2,9
97,0.1,0.1,0.85,11.42,8.377,0,10
102,0.1,0.1,0.95,11.43,7.872,0,9
94,0.1,0.05,0.7,11.44,4.083,1,6
100,0.1,0.2,0.7,11.44,6.34,1,8
105,0.1,0.05,0.6,11.45,6.928,1,8
101,0.1,0.05,0.95,11.46,6.047,0.5,8
99,0.1,0.1,0.6,11.47,2.731,0,4
102,0.1,0.1,0.9,11.47,7.135,1,9
107,0.1,0.05,1,11.47,8.027,1,10
103,0.1,0.1,0.85,11.47,8.137,0,10
106,0.1,0.2,0.7,11.48,5.543,0,7
102,0.1,0.05,0.75,11.48,7.301,0,9
100,0.1,0.05,0.55,11.52,1.364,0.5,3
94,0.1,0.05,0.35,11.52,4.066,1,6
102,0.1,0.2,0.45,11.52,9.126,0,11
97,0.1,0.05,0.5,11.55,2.612,0.5,2
98,0.1,0.15,0.7,11.55,5.946,1,7
96,0.1,0.2,1,11.57,1.903,1,3
103,0.1,0.05,0.8,11.6,6.483,0.5,8
105,0.1,0.1,0.45,11.61,6.352,0,8
94,0.1,0.1,0.8,11.61,9.154,1,11
114,0.1,0.05,0.9,11.62,5.931,1,7
103,0.1,0.05,1,11.64,0.942,1.5,2
97,0.1,0.1,0.95,11.65,9.47,0,11
98,0.1,0.05,0.45,11.68,2.083,0,4
101,0.1,0.15,0.6,11.69,3.577,1,2.5
97,0.1,0.05,1,11.69,7.824,0,9
103,0.1,0.05,0.8,11.7,6.917,0,8
99,0.1,0.05,0.95,11.71,4.891,0,6
95,0.1,0.2,0.8,11.73,0.557,0,2
101,0.1,0.1,0.55,11.73,9.382,0,11
108,0.1,0.05,0.55,11.74,4.961,0.5,6
107,0.1,0.05,0.8,11.75,3.119,0.5,5
101,0.1,0.15,0.8,11.76,1.177,0,3
106,0.1,0.15,0.5,11.77,0.077,1,2
97,0.1,0.05,0.95,11.8,6.196,0.5,4
100,0.1,0.05,0.9,11.85,7.917,0,9
100,0.1,0.05,0.55,11.87,6.647,0.5,8
102,0.1,0.05,0.55,11.88,0.749,0,2
103,0.1,0.1,0.8,11.88,1.66,0,3
100,0.1,0.1,1,11.89,7.769,0,0
109,0.1,0.05,0.45,11.91,8.531,0.5,10
112,0.1,0.1,0.5,11.94,4.966,0,6
98,0.1,0.1,0.9,11.95,2.065,0,4
113,0.1,0.15,0.55,11.95,2.661,1,4
110,0.1,0.05,0.95,11.95,5.551,0,7
98,0.1,0.05,0.55,12.02,6.217,0.5,8
118,0.1,0.05,0.3,12.02,8.882,1,10
108,0.1,0.05,0.7,12.04,3.019,1,5
103,0.1,0.15,0.95,12.05,2.182,0.5,4
110,0.1,0.05,0.85,12.05,9.506,2,11
107,0.1,0.05,0.75,12.07,3.975,0,5
106,0.1,0.05,0.3,12.07,7.018,2.5,9
110,0.1,0.05,0.85,12.09,1.592,1.5,3
105,0.1,0.1,0.45,12.11,0.315,1,2
111,0.1,0.1,0.35,12.11,8.748,2,10
100,0.1,0.05,0.6,12.12,2.89,0.5,4
103,0.1,0.05,0.45,12.13,8.189,1,10
100,0.1,0.2,0.95,12.15,6.565,0,0
115,0.1,0.1,1,12.22,0.145,1,2
110,0.1,0.1,0.95,12.22,5.481,2,7
105,0.1,0.05,0.7,12.22,7.454,1,9
104,0.1,0.1,0.6,12.23,4.283,1,6
114,0.1,0.05,0.55,12.26,2.527,0,4
102,0.1,0.05,0.8,12.26,2.609,0.5,4
103,0.1,0.1,0.8,12.26,8.867,0,10
110,0.1,0.1,0.45,12.27,8.183,1,10
101,0.1,0.05,0.75,12.28,4.264,1,6
105,0.1,0.15,1,12.29,1.147,0,3
109,0.1,0.05,0.55,12.33,4.214,0,6
106,0.1,0.05,0.45,12.35,4.956,0,6
104,0.1,0.1,0.4,12.36,0.204,0,2
101,0.1,0.05,0.55,12.39,6.254,0.5,8
109,0.1,0.05,0.8,12.42,7.328,0.5,9
107,0.1,0.05,0.4,12.43,5.201,1,7
119,0.1,0.05,0.6,12.45,5.158,2,7
103,0.1,0.05,0.45,12.46,2.582,0.5,4
104,0.1,0.2,0.95,12.46,2.789,0,4
112,0.1,0.1,0.35,12.47,0.27,1,2
110,0.1,0.05,0.85,12.47,6.66,0,8
115,0.1,0.2,0.95,12.48,1.135,0,3
118,0.1,0.1,0.75,12.49,0.422,0,2
115,0.1,0.05,0.85,12.54,0.496,1,2
104,0.1,0.1,0.65,12.54,6.728,0.5,8
116,0.1,0.05,0.95,12.55,4.151,0,6
105,0.1,0.05,0.95,12.55,6.975,0,8
105,0.1,0.05,0.7,12.55,7.682,2,9
115,0.1,0.25,1,12.6,3.181,1,5
107,0.1,0.05,0.7,12.61,5.541,0,7
111,0.1,0.1,0.75,12.62,4.574,0,6
106,0.1,0.05,0.35,12.62,4.9,1.5,6
108,0.1,0.05,0.55,12.63,3.939,1.5,5
121,0.1,0.1,0.25,12.66,1.633,0.5,3
128,0.1,0.15,0.9,12.7,8.911,1,10
118,0.1,0.05,0.45,12.71,7.503,0,9
123,0.1,0.1,0.7,12.79,0.116,0.5,2
