ticks,adult,child,cost-benefit,generations,gene,median-children,median-education
4580,0.05,0.05,0.5,330.15,6.757,1,8
4607,0.05,0.05,0.5,331.9,6.977,1,8
4628,0.05,0.1,0.5,335.49,6.668,1,8
4628,0.05,0.4,0.5,353.3,6.783,1,8
4676,0.05,0.1,0.5,339.87,6.97,1,8
4765,0.05,0.2,0.5,351.76,6.907,1,8
4784,0.05,0.25,0.5,355.17,6.853,1,8
4799,0.05,0.2,0.5,354.74,6.996,1,8
4806,0.05,0.2,0.5,355.98,6.969,1,8
4998,0.05,0.05,0.5,361.36,6.323,1,8
5285,0.05,0.05,0.5,384.51,6.948,1,8
5510,0.05,0.4,0.5,420.34,6.8,1,8
5518,0.05,0.2,0.5,405.28,6.213,1,8
5688,0.05,0.25,0.5,421.99,6.698,1,8
6176,0.05,0.2,0.5,454.95,6.943,1,8
6582,0.05,0.35,0.5,496.26,6.889,1,8
6589,0.05,0.25,0.5,488.29,6.832,1,8
6867,0.05,0.45,0.5,528.59,6.231,1,8
6934,0.05,0.15,0.5,508.71,6.537,1,8
7061,0.05,0.4,0.5,534.53,6.64,1,8
7249,0.05,0.15,0.5,530.16,6.656,1,8
7651,0.05,0.2,0.5,564.15,6.522,1,8
8352,0.05,0.2,0.5,616.88,6.893,1,8
9687,0.05,0.1,0.5,705.02,6.627,1,8
10461,0.05,0.15,0.5,766.21,6.147,1,8
1008,0.05,0.3,0.5,74.72,5.298,1,7
1009,0.05,0.15,0.5,72.63,5.486,1,7
1011,0.05,0.3,0.5,75.16,5.136,1,7
1040,0.05,0.35,0.5,78.35,5.24,1,7
1046,0.05,0.3,0.5,76.52,5.619,1,7
1070,0.05,0.3,0.5,79.76,5.577,1,7
1082,0.05,0.05,0.5,78.31,5.201,1,7
1092,0.05,0.35,0.5,81.79,5.546,1,7
1094,0.05,0.3,0.5,81.53,5.058,1,7
1148,0.05,0.3,0.5,85.27,5.482,1,7
1152,0.05,0.1,0.5,83.98,5.299,1,7
1160,0.05,0.4,0.5,86.29,5.356,1,7
1168,0.05,0.3,0.5,87.84,5.264,1,7
1183,0.05,0.3,0.5,86.67,5.651,1,7
1237,0.05,0.3,0.5,90.13,5.299,1,7
1257,0.05,0.05,0.5,92.22,5.032,1,7
1263,0.05,0.35,0.5,96.21,5.472,1,7
1271,0.05,0.35,0.5,95.21,5.668,1,7
1280,0.05,0.05,0.5,91.49,5.818,1,7
1289,0.05,0.25,0.5,95.51,5.986,1,7
1291,0.05,0.1,0.5,93.93,5.054,1,7
1291,0.05,0.5,0.5,101.19,5.484,1,7
1295,0.05,0.05,0.5,93.26,5.915,1,7
1299,0.05,0.15,0.5,95.07,5.768,1,7
1302,0.05,0.5,0.5,101.67,5.942,1,7
1305,0.05,0.3,0.5,96.91,5.368,1,7
1309,0.05,0.4,0.5,99.89,5.551,1,7
1310,0.05,0.05,0.5,95.33,5.771,1,7
1321,0.05,0.45,0.5,100.8,5.632,1,7
1337,0.05,0.25,0.5,99.4,5.663,1,7
1337,0.05,0.3,0.5,100.05,5.469,1,7
1337,0.05,0.4,0.5,100.79,5.393,1,7
1350,0.05,0.35,0.5,100.94,5.793,1,7
1351,0.05,0.35,0.5,101.48,5.083,1,7
1359,0.05,0.1,0.5,98.04,5.896,1,7
1359,0.05,0.2,0.5,99.15,5.856,1,7
1369,0.05,0.45,0.5,103.41,5.554,1,7
1396,0.05,0.1,0.5,102.55,5.624,1,7
1415,0.05,0.25,0.5,104.43,5.436,1,7
1464,0.05,0.25,0.5,106.86,5.078,1,7
1473,0.05,0.45,0.5,112.43,5.74,1,7
1503,0.05,0.4,0.5,114.11,5.548,1,7
1508,0.05,0.4,0.5,113.02,5.402,1,7
1511,0.05,0.25,0.5,111.66,5.515,1,7
1512,0.05,0.4,0.5,115.21,5.659,1,7
1517,0.05,0.4,0.5,113.54,5.977,1,7
1519,0.05,0.45,0.5,117.72,5.56,1,7
1520,0.05,0.3,0.5,112.85,5.783,1,7
1525,0.05,0.4,0.5,114.16,5.967,1,7
1531,0.05,0.1,0.5,111.47,5.992,1,7
1531,0.05,0.5,0.5,115.98,5.047,1,7
1581,0.05,0.3,0.5,117.92,5.546,1,7
1586,0.05,0.15,0.5,114.42,5.505,1,7
1592,0.05,0.15,0.5,115.06,5.627,1,7
1621,0.05,0.25,0.5,118.04,5.997,1,7
1648,0.05,0.2,0.5,122,5.473,1,7
1651,0.05,0.25,0.5,121.74,5.391,1,7
1652,0.05,0.5,0.5,129.36,5.437,1,7
1657,0.05,0.5,0.5,128.65,5.972,1,7
1697,0.05,0.25,0.5,125.5,5.764,1,7
1708,0.05,0.3,0.5,126.82,5.721,1,7
1733,0.05,0.15,0.5,126.26,5.09,1,7
1745,0.05,0.15,0.5,127.06,5.486,1,7
1752,0.05,0.4,0.5,132.75,5.169,1,7
1762,0.05,0.3,0.5,133.68,5.342,1,7
1771,0.05,0.2,0.5,130.37,5.695,1,7
1772,0.05,0.3,0.5,132.02,5.535,1,7
1779,0.05,0.2,0.5,130.71,5.95,1,7
1780,0.05,0.5,0.5,138.05,5.698,1,7
1782,0.05,0.1,0.5,129.97,5.049,1,7
1797,0.05,0.35,0.5,136.12,5.504,1,7
1813,0.05,0.1,0.5,131.51,5.319,1,7
1844,0.05,0.35,0.5,139.25,5.069,1,7
1855,0.05,0.2,0.5,135.77,5.187,1,7
1855,0.05,0.25,0.5,136.91,5.67,1,7
1867,0.05,0.3,0.5,138.47,5.057,1,7
1868,0.05,0.15,0.5,135.68,5.975,1,7
1876,0.05,0.25,0.5,138.08,5.488,1,7
1894,0.05,0.2,0.5,138.72,5.447,1,7
1916,0.05,0.3,0.5,141.08,5.796,1,7
1941,0.05,0.35,0.5,145.68,5.353,1,7
1946,0.05,0.2,0.5,142.04,5.382,1,7
1983,0.05,0.35,0.5,150.55,5.028,1,7
1987,0.05,0.2,0.5,145.43,5.119,1,7
1999,0.05,0.4,0.5,149.97,5.202,1,7
2004,0.05,0.3,0.5,151.24,5.995,1,7
2036,0.05,0.1,0.5,147.43,5.46,1,7
2040,0.05,0.45,0.5,155.98,5.88,1,7
2066,0.05,0.2,0.5,152.59,5.198,1,7
2068,0.05,0.35,0.5,154.65,5.074,1,7
2083,0.05,0.35,0.5,157.09,5.896,1,7
2117,0.05,0.2,0.5,156.96,5.832,1,7
2122,0.05,0.25,0.5,156.58,5.228,1,7
2167,0.05,0.15,0.5,157.8,5.513,1,7
2206,0.05,0.15,0.5,161.31,5.915,1,7
2206,0.05,0.35,0.5,165.21,5.337,1,7
2208,0.05,0.3,0.5,163.61,5.46,1,7
2211,0.05,0.45,0.5,168.94,5.657,1,7
2216,0.05,0.3,0.5,163.6,5.855,1,7
2233,0.05,0.45,0.5,171.29,5.581,1,7
2248,0.05,0.1,0.5,162.99,5.883,1,7
2271,0.05,0.1,0.5,164.32,5.36,1,7
2271,0.05,0.25,0.5,166.61,5.987,1,7
2275,0.05,0.45,0.5,172.53,5.392,1,7
2324,0.05,0.4,0.5,175.97,5.453,1,7
2328,0.05,0.05,0.5,169.45,5.678,1,7
2354,0.05,0.45,0.5,178.85,5.228,1,7
2374,0.05,0.05,0.5,172.7,5.007,1,7
2401,0.05,0.4,0.5,181.81,5.151,1,7
2416,0.05,0.05,0.5,175.88,5.571,1,7
2483,0.05,0.25,0.5,183.98,5.019,1,7
2490,0.05,0.2,0.5,183.85,5.475,1,7
2508,0.05,0.25,0.5,184.71,5.852,1,7
2525,0.05,0.1,0.5,184.34,5.28,1,7
2592,0.05,0.4,0.5,195.03,5.706,1,7
2685,0.05,0.4,0.5,205.35,5.636,1,7
2705,0.05,0.35,0.5,203,5.864,1,7
2713,0.05,0.25,0.5,201.09,5.448,1,7
2724,0.05,0.25,0.5,203.99,5.261,1,7
2727,0.05,0.25,0.5,200.63,5.487,1,7
2802,0.05,0.3,0.5,211.25,5.192,1,7
2874,0.05,0.1,0.5,210.65,5.184,1,7
2920,0.05,0.4,0.5,220.25,5.704,1,7
2970,0.05,0.15,0.5,218.01,5.738,1,7
2983,0.05,0.35,0.5,223.82,5.346,1,7
3047,0.05,0.05,0.5,220.59,5.799,1,7
3093,0.05,0.45,0.5,235.98,5.16,1,7
3119,0.05,0.25,0.5,231.25,5.959,1,7
3123,0.05,0.05,0.5,225.46,5.944,1,7
3185,0.05,0.15,0.5,232.72,5.454,1,7
3235,0.05,0.25,0.5,239.72,5.948,1,7
3247,0.05,0.35,0.5,247.41,5.111,1,7
3279,0.05,0.4,0.5,248.94,5.017,1,7
3281,0.05,0.4,0.5,249.25,5.486,1,7
3498,0.05,0.15,0.5,256.21,5.106,1,7
3513,0.05,0.25,0.5,260.75,5.312,1,7
3619,0.05,0.05,0.5,260.61,5.85,1,7
3716,0.05,0.2,0.5,275.01,5.956,1,7
3759,0.05,0.35,0.5,281.74,5.59,1,7
3786,0.05,0.25,0.5,280.36,5.89,1,7
3820,0.05,0.2,0.5,281.18,5.131,1,7
3830,0.05,0.3,0.5,286.5,5.816,1,7
3899,0.05,0.1,0.5,284.65,5.295,1,7
3989,0.05,0.35,0.5,298.93,5.337,1,7
4013,0.05,0.15,0.5,295.01,5.149,1,7
4116,0.05,0.3,0.5,307.17,5.657,1,7
4205,0.05,0.1,0.5,305.93,5.276,1,7
4293,0.05,0.1,0.5,313.68,5.55,1,7
4451,0.05,0.2,0.5,329.44,5.34,1,7
4560,0.05,0.3,0.5,339.91,5.021,1,7
4622,0.05,0.2,0.5,339.61,5.034,1,7
4914,0.05,0.15,0.5,360.91,5.115,1,7
5386,0.05,0.05,0.5,390.34,5.5,1,7
6098,0.05,0.05,0.5,441.52,5.509,1,7
7134,0.05,0.15,0.5,519.69,5.941,1,7
1060,0.05,0.25,0.5,78.67,4.446,1,6
1083,0.05,0.3,0.5,80.69,4.06,1,6
1133,0.05,0.5,0.5,88.76,4.423,1,6
1249,0.05,0.2,0.5,92.08,4.217,1,6
1252,0.05,0.55,0.5,96.39,4.048,1,6
1284,0.05,0.35,0.5,96.08,4.994,1,6
1346,0.05,0.3,0.5,99.99,4.241,1,6
1356,0.05,0.15,0.5,98.1,4.426,1,6
1360,0.05,0.5,0.5,103.91,4.86,1,6
1378,0.05,0.4,0.5,104.44,4.841,1,6
1414,0.05,0.25,0.5,104.64,4.474,1,6
1447,0.05,0.35,0.5,108.89,4.92,1,6
1451,0.05,0.35,0.5,108.08,4.635,1,6
1482,0.05,0.3,0.5,110.02,4.711,1,6
1501,0.05,0.35,0.5,113.44,4.349,1,6
1573,0.05,0.3,0.5,117.95,4.021,1,6
1613,0.05,0.25,0.5,119.07,4.014,1,6
1626,0.05,0.4,0.5,123.56,4.597,1,6
1632,0.05,0.4,0.5,123.73,4.415,1,6
1659,0.05,0.2,0.5,121.57,4.96,1,6
1661,0.05,0.25,0.5,123.17,4.275,1,6
1678,0.05,0.45,0.5,128.14,4.308,1,6
1708,0.05,0.4,0.5,130.74,4.004,1,6
1762,0.05,0.35,0.5,133.29,4.802,1,6
1766,0.05,0.4,0.5,132.67,4.656,1,6
1784,0.05,0.4,0.5,135.42,4.904,1,6
1837,0.05,0.25,0.5,136.1,4.954,1,6
1842,0.05,0.2,0.5,134.85,4.453,1,6
1888,0.05,0.2,0.5,139.66,4.282,1,6
1905,0.05,0.35,0.5,143.41,4.563,1,6
1944,0.05,0.45,0.5,150.02,4.586,1,6
1959,0.05,0.15,0.5,144.61,4.758,1,6
1963,0.05,0.25,0.5,145.92,4.37,1,6
1985,0.05,0.1,0.5,143.48,4.957,1,6
1990,0.05,0.25,0.5,146.95,4.796,1,6
2008,0.05,0.4,0.5,153.43,4.705,1,6
2008,0.05,0.5,0.5,155.19,4.597,1,6
2017,0.05,0.3,0.5,150.43,4.055,1,6
2044,0.05,0.4,0.5,155.24,4.586,1,6
2073,0.05,0.2,0.5,151.85,4.352,1,6
2098,0.05,0.4,0.5,157.75,4.801,1,6
2114,0.05,0.4,0.5,162.55,4.633,1,6
2124,0.05,0.1,0.5,153.82,4.864,1,6
2132,0.05,0.1,0.5,155.02,4.853,1,6
2164,0.05,0.2,0.5,157.64,4.105,1,6
2189,0.05,0.05,0.5,157.78,4.181,1,6
2194,0.05,0.35,0.5,166.08,4.911,1,6
2324,0.05,0.35,0.5,176.2,4.536,1,6
2333,0.05,0.4,0.5,176.76,4.197,1,6
2337,0.05,0.4,0.5,175.87,4.643,1,6
2340,0.05,0.45,0.5,178.83,4.162,1,6
2376,0.05,0.25,0.5,174.76,4.642,1,6
2412,0.05,0.35,0.5,180.6,4.431,1,6
2533,0.05,0.15,0.5,185.54,4.651,1,6
2567,0.05,0.3,0.5,190.39,4.754,1,6
2655,0.05,0.4,0.5,200.26,4.722,1,6
2779,0.05,0.3,0.5,207.1,4.234,1,6
2793,0.05,0.15,0.5,206.01,4.472,1,6
2827,0.05,0.4,0.5,215.7,4.481,1,6
2834,0.05,0.3,0.5,211.36,4.522,1,6
3005,0.05,0.1,0.5,220.44,4.509,1,6
3197,0.05,0.4,0.5,241.11,4.886,1,6
3305,0.05,0.4,0.5,249.18,4.67,1,6
3336,0.05,0.4,0.5,252.41,4.926,1,6
3361,0.05,0.45,0.5,258.08,4.862,1,6
3571,0.05,0.5,0.5,278.38,4.391,1,6
3604,0.05,0.4,0.5,274.32,4.855,1,6
3621,0.05,0.3,0.5,269.29,4.454,1,6
3697,0.05,0.3,0.5,276.21,4.801,1,6
3711,0.05,0.05,0.5,267.56,4.688,1,6
3866,0.05,0.35,0.5,287.49,4.917,1,6
3893,0.05,0.1,0.5,283.54,4.62,1,6
4209,0.05,0.25,0.5,313.96,4.652,1,6
5575,0.05,0.35,0.5,418.82,4.177,1,6
5812,0.05,0.25,0.5,427.97,4.45,1,6
1089,0.05,0.5,0.5,85.37,3.619,1,5
1134,0.05,0.25,0.5,83.82,3.971,1,5
1249,0.05,0.35,0.5,93.88,3.587,1,5
1334,0.05,0.5,0.5,103.61,3.276,1,5
1341,0.05,0.45,0.5,102.6,3.172,1,5
1485,0.05,0.4,0.5,112.63,3.669,1,5
1595,0.05,0.3,0.5,118,3.301,1,5
1744,0.05,0.45,0.5,134.21,3.615,1,5
1798,0.05,0.4,0.5,134.61,3.46,1,5
1851,0.05,0.3,0.5,138.14,3.007,1,5
1872,0.05,0.35,0.5,140.84,3.305,1,5
1948,0.05,0.25,0.5,145.16,3.271,1,5
2063,0.05,0.05,0.5,149.33,3.112,1,5
2066,0.05,0.4,0.5,155.59,3.275,1,5
2372,0.05,0.25,0.5,173.95,3.629,1,5
2875,0.05,0.4,0.5,218.51,3.868,1,5
3872,0.05,0.2,0.5,282.79,3.843,1,5
6417,0.05,0.15,0.5,468.68,3.966,1,5
1313,0.05,0.3,0.5,99.38,2.665,1,4
1357,0.05,0.5,0.5,104.1,2.724,1,4
1422,0.05,0.5,0.5,110.19,2.275,1,4
1511,0.05,0.45,0.5,115.23,2.25,1,4
1556,0.05,0.4,0.5,117.04,2.401,1,4
1571,0.05,0.5,0.5,123.19,2.705,1,4
1627,0.05,0.3,0.5,120.74,2.777,1,4
1687,0.05,0.4,0.5,128.35,2.857,1,4
1698,0.05,0.45,0.5,130.84,2.679,1,4
1786,0.05,0.3,0.5,133.88,2.834,1,4
1832,0.05,0.45,0.5,143.54,2.902,1,4
1857,0.05,0.4,0.5,139.49,2.106,1,4
2944,0.05,0.35,0.5,220.96,2.648,1,4
2951,0.05,0.3,0.5,219.39,2.852,1,4
4947,0.05,0.45,0.5,380.31,2.959,1,4
1318,0.05,0.35,0.5,98.42,1.34,1,3
1329,0.05,0.45,0.5,101.51,1.511,1,3
1498,0.05,0.35,0.5,112.23,1.671,1,3
1128,0.05,0.45,0.5,86.48,0.766,1,2
1840,0.05,0.45,0.5,140.56,0.432,1,2
1109,0.05,0.05,0.5,80.02,9.053,0.5,11
1331,0.05,0.1,0.5,97.86,9.741,0.5,11
2145,0.05,0.05,0.5,155.63,9.536,0.5,11
2238,0.05,0.05,0.5,161.88,9.772,0.5,11
2628,0.05,0.25,0.5,195.4,9.127,0.5,11
3148,0.05,0.05,0.5,227.92,9.641,0.5,11
3444,0.05,0.1,0.5,252.43,9.555,0.5,11
4934,0.05,0.05,0.5,358.26,9.99,0.5,11
5138,0.05,0.05,0.5,372.62,9.424,0.5,11
5365,0.05,0.1,0.5,391.27,9.345,0.5,11
1056,0.05,0.05,0.5,76.43,8.813,0.5,10
1201,0.05,0.05,0.5,86.96,8.681,0.5,10
1563,0.05,0.05,0.5,112.93,8.947,0.5,10
1591,0.05,0.05,0.5,115.24,8.151,0.5,10
1605,0.05,0.2,0.5,117.68,8.584,0.5,10
1613,0.05,0.05,0.5,117.06,8.965,0.5,10
1680,0.05,0.2,0.5,123.86,8.728,0.5,10
1694,0.05,0.1,0.5,122.58,8.573,0.5,10
2326,0.05,0.15,0.5,168.59,8.842,0.5,10
2956,0.05,0.2,0.5,217.65,8.499,0.5,10
3361,0.05,0.05,0.5,242.07,8.956,0.5,10
5322,0.05,0.05,0.5,385.7,8.637,0.5,10
1009,0.05,0.05,0.5,72.47,7.751,0.5,9
3443,0.05,0.05,0.5,248.98,7.092,0.5,9
1344,0.05,0.25,0.5,99.17,6.357,0.5,8
1565,0.05,0.05,0.5,113.83,6.386,0.5,8
1635,0.05,0.5,0.5,126.63,4.493,0.5,6
1194,0.05,0.5,0.5,92.32,1.606,0.5,3
1266,0.05,0.05,0.5,91.31,9.516,0,11
1274,0.05,0.1,0.5,91.87,9.662,0,11
1464,0.05,0.05,0.5,107.2,9.849,0,11
1826,0.05,0.15,0.5,132.21,9.587,0,11
1902,0.05,0.05,0.5,138.18,9.825,0,11
1992,0.05,0.05,0.5,143.63,9.207,0,11
2220,0.05,0.05,0.5,161.47,9.809,0,11
2907,0.05,0.3,0.5,216.7,9.142,0,11
2995,0.05,0.05,0.5,214.78,9.886,0,11
3334,0.05,0.05,0.5,241.26,9.581,0,11
3338,0.05,0.05,0.5,242.33,9.115,0,11
3379,0.05,0.05,0.5,247.64,9.954,0,11
3670,0.05,0.05,0.5,267.44,9.14,0,11
3921,0.05,0.1,0.5,286.9,9.394,0,11
4311,0.05,0.15,0.5,312.7,9.693,0,11
4923,0.05,0.05,0.5,355.15,9.719,0,11
1155,0.05,0.2,0.5,84.89,8.719,0,10
1191,0.05,0.1,0.5,85.74,8.142,0,10
